Area,BHK,Bathroom,Furnishing,Locality,Parking,Price,Status,Transaction,Type,Per_Sqft
1700.00,3.00,3.00,Semi-Furnished,Saket,2.00,30000000.00,Ready_to_move,Resale,Builder_Floor,17647 
2050.00,4.00,4.00,Semi-Furnished,Saket,2.00,52100000.00,Ready_to_move,New_Property,Apartment,17647 
1800.00,3.00,3.00,Unfurnished,Saket,1.00,32500000.00,Ready_to_move,New_Property,Builder_Floor,18055 
1500.00,3.00,2.00,Semi-Furnished,Saket,1.00,20500000.00,Ready_to_move,Resale,Apartment,18055 
2000.00,4.00,3.00,Semi-Furnished,Saket,1.00,25000000.00,Ready_to_move,Resale,Apartment,12500 
1500.00,3.00,3.00,Semi-Furnished,Saket,2.00,30000000.00,Ready_to_move,Resale,Builder_Floor,12500 
24300.00,4.00,5.00,Semi-Furnished,Saket,2.00,51000000.00,Ready_to_move,Resale,Builder_Floor,12500 
2475.00,4.00,4.00,Semi-Furnished,Saket,1.00,31000000.00,Ready_to_move,Resale,Builder_Floor,12500 
1800.00,3.00,3.00,Semi-Furnished,Safdarjung Enclave,,37500000.00,Ready_to_move,New_Property,Builder_Floor,
1300.00,3.00,3.00,Semi-Furnished,"Arjun Nagar, Safdarjung Enclave",1.00,32500000.00,Ready_to_move,New_Property,Builder_Floor,
1500.00,3.00,3.00,Semi-Furnished,Safdarjung Enclave,4.00,37500000.00,Ready_to_move,New_Property,Builder_Floor,25000 
2100.00,4.00,4.00,Semi-Furnished,Safdarjung Enclave,3.00,55000000.00,Ready_to_move,New_Property,Builder_Floor,25000 
1800.00,4.00,4.00,Semi-Furnished,Safdarjung Enclave,2.00,87500000.00,Ready_to_move,New_Property,Builder_Floor,25000 
1100.00,2.00,2.00,Unfurnished,Safdarjung Enclave,1.00,16300000.00,Ready_to_move,Resale,Apartment,14818 
2035.00,4.00,4.00,Unfurnished,Safdarjung Enclave,2.00,65000000.00,Ready_to_move,New_Property,Builder_Floor,14818 
1100.00,3.00,3.00,Unfurnished,"Safdarjung Enclave carpet area 1100 sqft status Ready to Move floor Ground out of 4 floors transaction Resale furnishing Unfurnished facing North - East overlooking Garden/Park, Main Road car parking 1 Covered, 1 Open bathroom 3 balcony 3 ownership Freehold if you are searching for your dream house, congratulation. you're not so far from your destiny. we got unbeatable ground floor in b-block safdarjung enclave for sale. it is in 150 yds. It has 3 large king sized bedroom attached bathroom with Jacuzzi and roof top shower with all other fittings. it has modular kitchen with all needed facility. it has 3 big balcony with amazing out side view. it has 1 servant quarter also. it has 1 reserved car parking with gated society. It has 24*7 water supply with full power backup. for more information contact us at once because it can be your dream house. read more Contact Agent View Phone No. Share Feedback Crisil Silver Agent Sagar Home Developers Pvt. Ltd. 1000+ Buyers Served",1.00,25000000.00,Ready_to_move,Resale,Builder_Floor,14818 
1550.00,3.00,3.00,Semi-Furnished,Safdarjung Enclave,1.00,38000000.00,Ready_to_move,New_Property,Builder_Floor,14818 
700.00,2.00,2.00,Unfurnished,Safdarjung Enclave,1.00,15000000.00,Ready_to_move,Resale,Builder_Floor,14818 
150.00,2.00,1.00,Semi-Furnished,"Arjun Nagar, Safdarjung Enclave",1.00,2000000.00,Ready_to_move,Resale,Apartment,14818 
540.00,1.00,1.00,Unfurnished,"Arjun Nagar, Safdarjung Enclave",1.00,3000000.00,Ready_to_move,Resale,Builder_Floor,14818 
810.00,2.00,2.00,Semi-Furnished,Krishna Nagar-Safdarjung Enclave,1.00,8500000.00,Ready_to_move,Resale,Builder_Floor,14818 
3250.00,4.00,4.00,Semi-Furnished,"Safdarjung Enclave carpet area 3250 sqft status Ready to Move floor 1 out of 4 floors transaction Resale furnishing Semi-Furnished facing North - East overlooking Garden/Park, Main Road car parking 1 Covered bathroom 4 balcony 3 ownership Freehold Near Buy Green park Metro station. The location of the property is Awesome and Peaceful. The construction is very Highend and Very tasteful Done-up. The Same property is location on the FF. 4 Side corner read more Contact Agent Enquire Now Share Feedback Crisil Silver Agent Findahouse Real Estate Consultants LLP 2000+ Buyers Served",1.00,55000000.00,Ready_to_move,Resale,Builder_Floor,14818 
1600.00,3.00,3.00,Semi-Furnished,Safdarjung Enclave,2.00,22500000.00,Ready_to_move,Resale,Builder_Floor,14818 
4000.00,4.00,4.00,Semi-Furnished,Safdarjung Enclave,1.00,72500000.00,Ready_to_move,Resale,Builder_Floor,14818 
5500.00,6.00,7.00,Furnished,Safdarjung Enclave,1.00,160000000.00,Ready_to_move,Resale,Apartment,14818 
900.00,3.00,3.00,Semi-Furnished,Krishna Nagar-Safdarjung Enclave,1.00,12500000.00,Ready_to_move,New_Property,Builder_Floor,14818 
972.00,2.00,2.00,Semi-Furnished,Safdarjung Enclave,1.00,17000000.00,Ready_to_move,Resale,Apartment,14818 
4150.00,4.00,4.00,Unfurnished,Safdarjung Enclave,3.00,82500000.00,Ready_to_move,New_Property,Builder_Floor,14818 
2250.00,4.00,5.00,Semi-Furnished,Safdarjung Enclave,2.00,55000000.00,Ready_to_move,New_Property,Builder_Floor,14818 
1650.00,3.00,3.00,Semi-Furnished,Safdarjung Enclave,1.00,35000000.00,Ready_to_move,New_Property,Builder_Floor,14818 
2610.00,4.00,4.00,Semi-Furnished,Safdarjung Enclave carpet area 290 sqyrd status Ready to Move floor 2 out of 3 floors transaction Resale furnishing Semi-Furnished facing West overlooking Main Road car parking 2 Open bathroom 4 balcony 3 ownership Freehold Opposite Deer Park.The property comes with independent Terrace. The area is centrally located and close to ring road which allows easy acess to all other areas.Renowned Delhi Lawn Tennis Association is within 10 minutes walking distance.Green park market is walkable distance. read more Contact Owner View Phone No. Share Feedback Owner Hemant pajankar,2.00,42500000.00,Ready_to_move,Resale,Builder_Floor,14818 
600.00,2.00,2.00,Semi-Furnished,"Arjun Nagar, Safdarjung Enclave",1.00,4700000.00,Ready_to_move,Resale,Builder_Floor,14818 
1700.00,4.00,5.00,Unfurnished,Safdarjung Enclave,2.00,52500000.00,Ready_to_move,Resale,Builder_Floor,14818 
2250.00,4.00,4.00,Semi-Furnished,Safdarjung Enclave,3.00,80000000.00,Ready_to_move,New_Property,Builder_Floor,14818 
880.00,3.00,2.00,Unfurnished,"Arjun Nagar, Safdarjung Enclave",1.00,11000000.00,Ready_to_move,Resale,Builder_Floor,14818 
4200.00,4.00,5.00,Semi-Furnished,Safdarjung Enclave,3.00,74000000.00,Ready_to_move,New_Property,Builder_Floor,14818 
1450.00,3.00,3.00,Semi-Furnished,"Safdarjung Enclave carpet area 1450 sqft status Ready to Move floor 3 out of 4 floors transaction Resale furnishing Semi-Furnished facing North - East overlooking Garden/Park, Main Road car parking 1 Covered, 1 Open bathroom 3 balcony 2 ownership Freehold Park facing builder floor apartment available for sale in safderjung enclave, 3 bedroom with attached bathroom, drawing dinning, modular kitchen. the property is on the top floor of a four storey building with terrace right, servant quarter, 1 car parking in stilt. read more Contact Agent View Phone No. Share Feedback Agent Delhi Homes Realty 1000+ Buyers Served",1.00,37500000.00,Ready_to_move,Resale,Builder_Floor,14818 
2200.00,4.00,4.00,Semi-Furnished,"Safdarjung Enclave super area 2200 sqft status Ready to Move floor 2 out of 4 floors transaction New Property furnishing Semi-Furnished facing South overlooking Main Road car parking 3 Covered, 2 Open bathroom 4 balcony 3 ownership Freehold Newly Constructed Property Wide Road 450 Yards 2nd floor brand new 4 bhk attached bathrooms with full lighted and ventilated house.Most Valuable DealSEE TO BELIEVE read more Contact Agent View Phone No. Share Feedback Crisil Bronze Agent Panchsheel Homes 500+ Buyers Served",3.00,52500000.00,Ready_to_move,New_Property,Builder_Floor,23863 
1620.00,3.00,3.00,Semi-Furnished,"Reserve Bank Enclave, Paschim Vihar",,26000000.00,Ready_to_move,New_Property,Builder_Floor,
1078.00,3.00,2.00,Unfurnished,Paschim Vihar,1.00,15500000.00,Ready_to_move,New_Property,Builder_Floor,
1710.00,3.00,3.00,Unfurnished,"Pushkar Enclave, Paschim Vihar",1.00,22000000.00,Ready_to_move,Resale,Builder_Floor,
1150.00,3.00,3.00,Semi-Furnished,Paschim Vihar Block B2,1.00,21000000.00,Ready_to_move,Resale,Builder_Floor,
450.00,2.00,2.00,Semi-Furnished,"Paschimpuri, Paschim Vihar",1.00,5000000.00,Ready_to_move,Resale,Builder_Floor,
1818.00,3.00,3.00,Unfurnished,Paschim Vihar,1.00,22000000.00,Ready_to_move,Resale,Builder_Floor,
1800.00,3.00,2.00,Unfurnished,Paschim Vihar Block B4,1.00,26500000.00,Ready_to_move,Resale,Builder_Floor,14722 
780.00,2.00,2.00,Unfurnished,Paschim Vihar How Auctions work? The borrower has the physical possession of the Property. However the lender (Bank) can legally sell the Property. carpet area 780 sqft status Ready to Move floor Ground out of 3 floors transaction Resale furnishing Unfurnished facing West bathroom 2 balcony 1 ownership Freehold Contact Now Enquire Now Auction By Bank,1.00,8770000.00,Ready_to_move,Resale,Builder_Floor,14722 
405.00,1.00,1.00,Semi-Furnished,"DDA Lig Flats, Paschim Vihar carpet area 45 sqyrd status Ready to Move floor 4 out of 4 floors transaction Resale furnishing Semi-Furnished facing East overlooking Garden/Park, Main Road society DDA Lig Flats bathroom 1 balcony 1 ownership Freehold East Facing Property Expected price for the Flat is kept at 45 Lac. This is a 1 bedroom apartment present in DDA Lig Flats, Paschim Vihar. It measures an area of 45 Sq-m. It is on 4 floor out of 4 floors in the tower and is also well ventilated. The Flat has 1 washroom and also has 1 spacious balcony. read more Contact Owner View Phone No. Share Feedback Owner Anil",1.00,4500000.00,Ready_to_move,Resale,Apartment,14722 
900.00,2.00,3.00,Semi-Furnished,Paschim Vihar,1.00,8500000.00,Ready_to_move,Resale,Apartment,14722 
807.29,2.00,2.00,Unfurnished,"Archana Apartment, Paschim Vihar",1.00,8600000.00,Ready_to_move,Resale,Apartment,14722 
2700.00,4.00,3.00,Semi-Furnished,"Guru Harikishan Nagar, Paschim Vihar",1.00,42500000.00,Ready_to_move,Resale,Builder_Floor,14722 
1100.00,3.00,2.00,Semi-Furnished,Paschim Vihar,2.00,13100000.00,Ready_to_move,Resale,Apartment,14722 
585.00,2.00,2.00,Unfurnished,"Paschimpuri, Paschim Vihar",2.00,7000000.00,Ready_to_move,Resale,Apartment,14722 
2152.78,3.00,3.00,Furnished,"Mianwali Nagar, Paschim Vihar",2.00,30000000.00,Ready_to_move,New_Property,Builder_Floor,14722 
960.00,2.00,2.00,Semi-Furnished,"Navbharat Apartment, Paschim Vihar Block B1",2.00,13000000.00,Ready_to_move,Resale,Apartment,14722 
1800.00,4.00,3.00,Unfurnished,Paschim Vihar Block A2,2.00,23100000.00,Ready_to_move,Resale,Builder_Floor,14722 
1100.00,3.00,2.00,Semi-Furnished,Paschim Vihar,1.00,16000000.00,Ready_to_move,Resale,Apartment,14722 
900.00,2.00,2.00,Unfurnished,Paschim Vihar,1.00,12500000.00,Ready_to_move,Resale,Builder_Floor,13889 
1620.00,3.00,3.00,Furnished,"LIC Colony, Paschim Vihar",1.00,24500000.00,Ready_to_move,New_Property,Builder_Floor,13889 
378.00,1.00,1.00,Unfurnished,"Paschimpuri, Paschim Vihar",1.00,3200000.00,Ready_to_move,Resale,Apartment,13889 
800.00,3.00,2.00,Unfurnished,"DDA Lig Flats, Paschim Vihar",1.00,6300000.00,Ready_to_move,Resale,Apartment,7875 
1350.00,3.00,3.00,Semi-Furnished,"Pushkar Enclave, Paschim Vihar",1.00,15000000.00,Ready_to_move,Resale,Builder_Floor,11111 
850.00,3.00,3.00,Unfurnished,"Paschim Vihar carpet area 850 sqft status Ready to Move floor 2 out of 4 floors transaction Resale furnishing Unfurnished facing North overlooking Garden/Park bathroom 3 balcony 1 ownership Freehold If you want to live a contended, pollution-free and peaceful life with your family and children, here is the once in a lifetime opportunity awaiting your attention!! Presenting a 3BHK ready to move flat up for sale in Paschim Vihar, which is becoming a dream residential area for its ability to provide a slice of authentic New Delhi city life. Property SpecificationsWell-knitted and planned on the super area of 900 sq ft is this 2bhk flat where the owner enjoys the complete rights of the freehold ownership. In a low-rise building of four-floors, this impressive infrastructure is positioned on the second floor, hence the residents can experience the greatest possible cross ventilation and natural sunlight.Though the age of construction is between 15-20 years, this north-facing flat is perfectly maintained and features 3 spacious bedrooms, 2 bathrooms, 2 airy balconies, a dining room, a living room, and a kitchen. All the bedrooms are adorned with decorative wardrobes offered with enough space for storage of clothes and other valuables.The attached toilet is designed in Indian fashion which is mounted-up with a geyser where you can enjoy a hot water bath, while the bathroom available for common use fashioned in the western genre.Further, an eye-catching view of the lush green garden is visible from the two well-aligned balconies where you can enjoy a hot cup of tea, where one balcony is connected to the bedroom, while the other balcony opens to the lobby. Bedecked with a granite countertop, a piped gas connection, and a chimney, the contemporarily designed modular kitchen is also provided with a wash area and also sufficient space for fridge.The entire flat is polished up with the good quality tiles which are easy to install and can be quite pleasant and comfortable underfoot.FacilitiesKeeping in mind the convenience of the residents, some of the basic facilities such as an unrestricted supply of water, and power backup with invertor. Additionally, one open parking space for 1 vehicle read more Contact Owner Share Feedback Owner Yogeet",1.00,5700000.00,Ready_to_move,Resale,Apartment,11111 
1580.00,3.00,2.00,Furnished,"Shubh Niketan, Paschim Vihar",1.00,21000000.00,Ready_to_move,Resale,Apartment,11111 
820.00,2.00,3.00,Unfurnished,Paschim Vihar,1.00,7500000.00,Ready_to_move,Resale,Apartment,11111 
594.00,2.00,1.00,Semi-Furnished,"Ashoka Apartment, Paschim Vihar Block A2",1.00,6500000.00,Ready_to_move,Resale,Apartment,10943 
14220.00,3.00,3.00,Semi-Furnished,Paschim Vihar Block B4,1.00,27500000.00,Ready_to_move,New_Property,Builder_Floor,10943 
800.00,3.00,2.00,Unfurnished,"Guru Harikishan Nagar, Paschim Vihar",1.00,12000000.00,Ready_to_move,Resale,Builder_Floor,10943 
1500.00,3.00,2.00,Semi-Furnished,"Sunder Apartments, Sunder Vihar, Paschim Vihar",2.00,18000000.00,Ready_to_move,Resale,Apartment,10943 
1600.00,3.00,3.00,Semi-Furnished,"Ashirwad Apartments, Dwarka",1.00,15600000.00,Ready_to_move,Resale,Apartment,
1650.00,3.00,3.00,Semi-Furnished,"Rajasthan Apartment, Aashirwaad Chowk, Dwarka",1.00,15500000.00,Ready_to_move,Resale,Apartment,
1600.00,3.00,3.00,Semi-Furnished,"Rajasthan Apartment, Aashirwaad Chowk, Dwarka",1.00,15200000.00,Ready_to_move,Resale,Apartment,
1900.00,3.00,3.00,Furnished,"Gold Croft Apartment, Aashirwaad Chowk, Dwarka",1.00,25000000.00,Ready_to_move,Resale,Apartment,
1400.00,3.00,2.00,Furnished,"Chanakya Apartments, Aashirwaad Chowk, Dwarka",1.00,15000000.00,Ready_to_move,Resale,Apartment,
1550.00,3.00,2.00,Semi-Furnished,"Bank Apartments, Aashirwaad Chowk, Dwarka carpet area 1550 sqft status Ready to Move floor 7 out of 7 floors transaction Resale furnishing Semi-Furnished facing North - East overlooking Garden/Park, Main Road society Bank Apartments car parking 1 Covered, 1 Open bathroom 2 balcony 3 ownership Freehold A spacious 3 Bedroom flat is available for sale in Dwarka , New Delhi.it is cornor building plenty of sunlight and airy. It is located on the 2 Floor. It has a covered area of 1500 Sq-ft. The flat has vitrified tiles & Mosiac flooring. The flat has 24 Hours Available water supply and No/Rare Powercut.. The property is fantastically located and is much sought-after. The property is available at a very competitive Price. read more Contact Agent View Phone No. Share Feedback Sikka Realtors Has Maximum Property Options Is the Top Agent of the Locality Is Trusted by All Users CRISIL Rating No of employees 12 Sikka Realtors Certified Agent Locality Superstar Aashirwaad Chowk, Dwarka 2500+ Buyers Served",1.00,15800000.00,Ready_to_move,Resale,Apartment,
2000.00,4.00,3.00,Furnished,"Mohinder Apartments, Aashirwaad Chowk, Dwarka",1.00,31500000.00,Ready_to_move,Resale,Apartment,
1500.00,3.00,3.00,Semi-Furnished,"Bank Apartments, Aashirwaad Chowk, Dwarka",1.00,14000000.00,Ready_to_move,Resale,Apartment,
1550.00,3.00,2.00,Semi-Furnished,"Aashirwaad Chowk, Dwarka",1.00,13200000.00,Ready_to_move,Resale,Apartment,
1600.00,3.00,2.00,Semi-Furnished,"Bank Apartments, Aashirwaad Chowk, Dwarka",1.00,15800000.00,Ready_to_move,Resale,Apartment,
1600.00,3.00,3.00,Unfurnished,"Saheta Apartment, Aashirwaad Chowk, Dwarka",1.00,16200000.00,Ready_to_move,Resale,Apartment,
1800.00,3.00,2.00,Semi-Furnished,"Pushpanjali Apartments, Aashirwaad Chowk, Dwarka",1.00,15500000.00,Ready_to_move,Resale,Apartment,
1470.00,3.00,2.00,Semi-Furnished,"Aashirwaad Chowk, Dwarka",1.00,14500000.00,Ready_to_move,Resale,Apartment,
1500.00,3.00,2.00,Semi-Furnished,"Aashirwaad Chowk, Dwarka",1.00,14900000.00,Ready_to_move,Resale,Apartment,
1750.00,3.00,3.00,Furnished,"Green Heavens Apartment, Aashirwaad Chowk, Dwarka",1.00,17200000.00,Ready_to_move,Resale,Apartment,
1650.00,3.00,3.00,Furnished,"Hum Sub Apartment, Aashirwaad Chowk, Dwarka",1.00,18000000.00,Ready_to_move,Resale,Apartment,
1850.00,3.00,2.00,Semi-Furnished,"Aashirwaad Chowk, Dwarka",1.00,15500000.00,Ready_to_move,Resale,Apartment,
1480.00,3.00,2.00,Furnished,"Bank Apartments, Aashirwaad Chowk, Dwarka",1.00,15800000.00,Ready_to_move,Resale,Apartment,
1214.00,2.00,2.00,Furnished,"Defence Officers Apartment, Aashirwaad Chowk, Dwarka",1.00,12600000.00,Ready_to_move,Resale,Apartment,
1380.00,3.00,2.00,Semi-Furnished,"Aashirwaad Chowk, Dwarka",1.00,15000000.00,Ready_to_move,Resale,Apartment,
1600.00,4.00,2.00,Furnished,"Sanchar Vihar Apartment, Aashirwaad Chowk, Dwarka",1.00,19500000.00,Ready_to_move,Resale,Apartment,
1585.00,3.00,3.00,Semi-Furnished,"Sarve Satyam Apartment, Aashirwaad Chowk, Dwarka",1.00,16600000.00,Ready_to_move,Resale,Apartment,
1700.00,3.00,3.00,Semi-Furnished,"Aashirwaad Chowk, Dwarka",1.00,17200000.00,Ready_to_move,Resale,Apartment,
1200.00,2.00,2.00,Semi-Furnished,"Palm Green Apartment, Aashirwaad Chowk, Dwarka",1.00,13000000.00,Ready_to_move,Resale,Apartment,
1800.00,4.00,3.00,Semi-Furnished,"Neelachal, Aashirwaad Chowk, Dwarka",1.00,16500000.00,Ready_to_move,Resale,Apartment,
1000.00,2.00,2.00,Semi-Furnished,"Kailash Apartments, Aashirwaad Chowk, Dwarka",1.00,10700000.00,Ready_to_move,Resale,Apartment,10700 
1500.00,3.00,2.00,Furnished,"New Jyoti Apartments, Aashirwaad Chowk, Dwarka",1.00,16200000.00,Ready_to_move,Resale,Apartment,10700 
1700.00,3.00,2.00,Furnished,"Green Heavens Apartment, Aashirwaad Chowk, Dwarka",1.00,16500000.00,Ready_to_move,Resale,Apartment,10700 
1750.00,3.00,2.00,Furnished,"PNB Employees Apartment, Aashirwaad Chowk, Dwarka",1.00,14900000.00,Ready_to_move,Resale,Apartment,10700 
2700.00,4.00,3.00,Furnished,"Sadbhawna CGHS, Aashirwaad Chowk, Dwarka",1.00,27500000.00,Ready_to_move,Resale,Apartment,10700 
3050.00,5.00,6.00,Semi-Furnished,Commonwealth Games Village 2010,,62500000.00,Ready_to_move,Resale,Apartment,20492 
3405.00,5.00,5.00,Semi-Furnished,"Common Wealth Games Village, Commonwealth Games Village 2010",3.00,70000000.00,Ready_to_move,Resale,Apartment,20558 
1500.00,3.00,3.00,Semi-Furnished,Commonwealth Games Village 2010,3.00,35500000.00,Ready_to_move,Resale,Apartment,20558 
2105.00,3.00,3.00,Unfurnished,"Common Wealth Games Village, Commonwealth Games Village 2010",3.00,42100000.00,Ready_to_move,Resale,Apartment,20558 
2500.00,4.00,5.00,Semi-Furnished,"Project Commonwealth Games Village 2010, Akshardham Temple",3.00,42500000.00,Ready_to_move,Resale,Apartment,17000 
2090.00,3.00,4.00,Semi-Furnished,"Common Wealth Games Village, Commonwealth Games Village 2010",2.00,44000000.00,Ready_to_move,Resale,Apartment,21052 
2525.00,4.00,5.00,Semi-Furnished,"Project Commonwealth Games Village 2010, Commonwealth Games Village 2010",3.00,43200000.00,Ready_to_move,Resale,Apartment,21052 
2500.00,4.00,4.00,Semi-Furnished,"Project Commonwealth Games Village 2010, Commonwealth Games Village 2010",2.00,52500000.00,Ready_to_move,Resale,Apartment,21000 
2100.00,3.00,4.00,Furnished,"Common Wealth Games Village, Commonwealth Games Village 2010",2.00,34300000.00,Ready_to_move,Resale,Apartment,16333 
2022.00,3.00,3.00,Semi-Furnished,"Project Commonwealth Games Village 2010, Akshardham Temple",2.00,38000000.00,Ready_to_move,Resale,Apartment,18793 
2650.00,4.00,5.00,Furnished,Commonwealth Games Village 2010,2.00,52500000.00,Ready_to_move,Resale,Apartment,19811 
1850.00,3.00,3.00,Unfurnished,"Common Wealth Games Village, Commonwealth Games Village 2010",2.00,37500000.00,Ready_to_move,Resale,Apartment,20270 
2100.00,3.00,3.00,Semi-Furnished,"Common Wealth Games Village, Commonwealth Games Village 2010",2.00,37000000.00,Ready_to_move,Resale,Apartment,17619 
1700.00,3.00,4.00,Semi-Furnished,Commonwealth Games Village 2010,2.00,40000000.00,Ready_to_move,Resale,Apartment,17619 
2105.00,3.00,3.00,Semi-Furnished,"Common Wealth Games Village, Commonwealth Games Village 2010",2.00,36200000.00,Ready_to_move,Resale,Apartment,17197 
1250.00,2.00,3.00,Semi-Furnished,"Common Wealth Games Village, Commonwealth Games Village 2010",1.00,29000000.00,Ready_to_move,Resale,Apartment,17197 
2552.00,4.00,5.00,Furnished,"Project Commonwealth Games Village 2010, Commonwealth Games Village 2010",3.00,42500000.00,Ready_to_move,New_Property,Apartment,16654 
3112.00,5.00,6.00,Semi-Furnished,Commonwealth Games Village 2010,3.00,60000000.00,Ready_to_move,Resale,Apartment,19280 
2125.00,3.00,3.00,Semi-Furnished,"Project Commonwealth Games Village 2010, Commonwealth Games Village 2010",2.00,36500000.00,Ready_to_move,Resale,Apartment,17176 
2065.00,3.00,4.00,Semi-Furnished,"Common Wealth Games Village, Commonwealth Games Village 2010",2.00,42500000.00,Ready_to_move,Resale,Apartment,20581 
3405.00,5.00,4.00,Semi-Furnished,"Common Wealth Games Village, Commonwealth Games Village 2010",3.00,71500000.00,Ready_to_move,Resale,Apartment,20999 
3050.00,5.00,5.00,Semi-Furnished,"Common Wealth Games Village, Commonwealth Games Village 2010",3.00,65000000.00,Ready_to_move,New_Property,Apartment,21311 
2300.00,5.00,6.00,Semi-Furnished,"Common Wealth Games Village, Commonwealth Games Village 2010",3.00,58000000.00,Ready_to_move,Resale,Apartment,21311 
1455.00,2.00,2.00,Semi-Furnished,Commonwealth Games Village 2010,2.00,27500000.00,Ready_to_move,Resale,Apartment,18900 
3400.00,5.00,5.00,Semi-Furnished,"Project Commonwealth Games Village 2010, Commonwealth Games Village 2010",3.00,70000000.00,Ready_to_move,New_Property,Apartment,20588 
3100.00,5.00,5.00,Semi-Furnished,"Common Wealth Games Village, Commonwealth Games Village 2010",3.00,65000000.00,Ready_to_move,Resale,Apartment,20967 
1400.00,2.00,3.00,Unfurnished,"Common Wealth Games Village, Commonwealth Games Village 2010",3.00,28600000.00,Ready_to_move,Resale,Apartment,20967 
2126.00,3.00,3.00,Semi-Furnished,"Common Wealth Games Village, Commonwealth Games Village 2010",2.00,39000000.00,Ready_to_move,Resale,Apartment,18344 
1815.00,3.00,3.00,Semi-Furnished,Commonwealth Games Village 2010,2.00,32500000.00,Ready_to_move,Resale,Apartment,17906 
1700.00,3.00,3.00,Unfurnished,"Project Commonwealth Games Village 2010, Commonwealth Games Village 2010",2.00,34000000.00,Ready_to_move,Resale,Apartment,17906 
700.00,2.00,2.00,Unfurnished,Alaknanda,,16500000.00,Ready_to_move,Resale,Apartment,
980.00,2.00,2.00,Semi-Furnished,"Shivalik Apartments, Alaknanda",2.00,13800000.00,Ready_to_move,Resale,Apartment,
1350.00,3.00,3.00,Semi-Furnished,"Narmada Apartment, Alaknanda",2.00,21000000.00,Ready_to_move,Resale,Apartment,
1800.00,3.00,3.00,Semi-Furnished,"Gangotri Enclave, Alaknanda",2.00,22500000.00,Ready_to_move,Resale,Apartment,
968.75,2.00,2.00,Semi-Furnished,"Aravali Apartments, Alaknanda",2.00,15000000.00,Ready_to_move,Resale,Apartment,
1250.00,3.00,3.00,Semi-Furnished,"Narmada Apartment, Alaknanda",2.00,20000000.00,Ready_to_move,New_Property,Apartment,
1800.00,3.00,3.00,Furnished,"Aravali Apartments, Alaknanda",2.00,20000000.00,Ready_to_move,New_Property,Apartment,
1400.00,3.00,2.00,Semi-Furnished,"Shivalik Apartments, Alaknanda",2.00,26000000.00,Ready_to_move,Resale,Builder_Floor,
1000.00,3.00,3.00,Semi-Furnished,"Narmada Apartment, Alaknanda",2.00,19500000.00,Ready_to_move,Resale,Apartment,
1800.00,4.00,2.00,Semi-Furnished,"Tara Apartment, Alaknanda",1.00,21500000.00,Ready_to_move,Resale,Apartment,
1500.00,3.00,3.00,Unfurnished,Alaknanda,1.00,26500000.00,Ready_to_move,New_Property,Apartment,
1600.00,3.00,3.00,Semi-Furnished,"Narmada Apartment, Alaknanda",2.00,20000000.00,Ready_to_move,Resale,Apartment,12500 
1400.00,3.00,3.00,Furnished,"Narmada Apartment, Alaknanda carpet area 1400 sqft status Ready to Move floor Ground out of 3 floors transaction Resale furnishing Furnished facing North - East overlooking Garden/Park, Main Road society Narmada Apartment car parking 1 Open bathroom 3 balcony 1 ownership Freehold Near Alaknanda Main Market & Greater Kailash Metro Station. A very good 3 bhk flat for sale in rwa Narmada Apartment, delhi south. It is a superb property and offers an excellent view. The flat is unfurnished. It promises a comfortable stay. It is feng shuivaastu compliant, which is considered to bring positive energy. The appeal of the flat has been increased with the availability of a pipedGa. Indeed, the society too has multiple facilities for enjoyment, such as club housecommunity center and fitness centregym etc. It also has rain water harvesting system. It has a super builtUp area of 180 sq. Yards. read more Contact Agent View Phone No. Share Feedback Agent Sulabh Estate",1.00,18000000.00,Ready_to_move,Resale,Apartment,12500 
1400.00,3.00,2.00,Unfurnished,Alaknanda,1.00,19000000.00,Ready_to_move,Resale,Apartment,12500 
2700.00,4.00,4.00,Unfurnished,Greater Kailash 4 Nri Colony,2.00,36500000.00,Ready_to_move,Resale,Builder_Floor,12500 
1100.00,2.00,2.00,Unfurnished,Alaknanda,2.00,15000000.00,Ready_to_move,Resale,Apartment,12500 
1200.00,2.00,2.00,Semi-Furnished,Alaknanda,2.00,17500000.00,Ready_to_move,Resale,Apartment,12500 
1400.00,2.00,2.00,Semi-Furnished,Alaknanda,2.00,14000000.00,Ready_to_move,Resale,Apartment,12500 
1500.00,3.00,3.00,Semi-Furnished,"Project Gangotri Enclave, Alaknanda",2.00,21000000.00,Ready_to_move,Resale,Apartment,12500 
1320.00,3.00,2.00,Unfurnished,Alaknanda,2.00,15600000.00,Ready_to_move,Resale,Apartment,12500 
1300.00,3.00,3.00,Unfurnished,"Project Gangotri Enclave, Gangotri Enclave, Alaknanda",2.00,19000000.00,Ready_to_move,Resale,Apartment,12500 
1150.00,2.00,2.00,Unfurnished,"Narmada Apartment, Alaknanda",1.00,16500000.00,Ready_to_move,Resale,Apartment,12500 
1440.00,3.00,3.00,Unfurnished,Alaknanda,1.00,19000000.00,Ready_to_move,Resale,Apartment,12500 
1400.00,2.00,2.00,Unfurnished,"Nilgiri Apartment, Alaknanda",1.00,16500000.00,Ready_to_move,Resale,Apartment,12500 
450.00,1.00,1.00,Semi-Furnished,Alaknanda,1.00,3000000.00,Ready_to_move,Resale,Builder_Floor,12500 
